ID_PLANO;CD_PLANO;NM_PLANO;CD_OPERADORA;RAZAO_SOCIAL;GR_MODALIDADE;PORTE_OPERADORA;VIGENCIA_PLANO;CONTRATACAO;GR_CONTRATACAO;SGMT_ASSISTENCIAL;GR_SGMT_ASSISTENCIAL;LG_ODONTOLOGICO;OBSTETRICIA;COBERTURA;TIPO_FINANCIAMENTO;ABRANGENCIA_COBERTURA;FATOR_MODERADOR;ACOMODACAO_HOSPITALAR;LIVRE_ESCOLHA;SITUACAO_PLANO;DT_SITUACAO;DT_REGISTRO_PLANO;DT_ATUALIZACAO;ANO_REGISTRO
18139911;483107191;Capesaúde Perfil Pernambuco;324477;Caixa De Previdência E Assistência Dos Servidores Da Fundação Nacional De Saúde - Capesesp;Autogestão;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Franquia + Co-participacão;Coletiva;Ausente;Ativo;17/06/2019;17/06/2019;30/08/2022;2019
18407082;489790211;CAPESAÚDE Empresarial I;324477;Caixa De Previdência E Assistência Dos Servidores Da Fundação Nacional De Saúde - Capesesp;Autogestão;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Franquia + Co-participacão;Coletiva;Parcial sem internação;Ativo;13/09/2021;13/09/2021;30/08/2022;2021
18500221;492529227;PLANO DO COLABORADOR;337668;Unimed Sergipe - Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Individual;Ausente;Ativo;31/05/2022;31/05/2022;30/08/2022;2022
18519659;492964221;BEM ESTAR BRASIL APARTAMENTO EMPRESARIAL;337668;Unimed Sergipe - Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Co-participacão;Individual;Ausente;Ativo;28/07/2022;28/07/2022;30/08/2022;2022
18519849;492979229;BEM ESTAR SERGIPE APARTAMENTO INDIVIDUAL;337668;Unimed Sergipe - Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Individual;Ausente;Ativo;28/07/2022;28/07/2022;30/08/2022;2022
18519860;492980222;BEM ESTAR SERGIPE ENFERMARIA INDIVIDUAL;337668;Unimed Sergipe - Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;28/07/2022;28/07/2022;30/08/2022;2022
18501135;492562229;Ana Costa PF QP GM;360244;Plano De Saúde Ana Costa Ltda.;Medicina De Grupo;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;02/06/2022;02/06/2022;30/08/2022;2022
18217401;484881201;Executivo I/II Administrado Trad.10 HO QP RT COP;416428;Sul América Serviços De Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Hospitalar com obstetrícia;Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pós-estabelecido;Nacional;Co-participacão;Individual;Parcial com internação;Ativo;07/02/2020;07/02/2020;30/08/2022;2020
18206052;484691205;MEGA I Administrado Trad.10 AHO QC COP;416428;Sul América Serviços De Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pós-estabelecido;Nacional;Co-participacão;Coletiva;Ausente;Ativo;07/01/2020;07/01/2020;30/08/2022;2020
18131870;482900190;OswaldoCruz300 Administrado Trad.19 AHO QP COP RT;416428;Sul América Serviços De Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pós-estabelecido;Nacional;Co-participacão;Individual;Parcial com internação;Ativo;13/05/2019;13/05/2019;30/08/2022;2019
18232910;485246200;GB Prestige Administrado Trad.10 AHO QP COP;416428;Sul América Serviços De Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pós-estabelecido;Nacional;Co-participacão;Individual;Parcial com internação;Ativo;26/03/2020;26/03/2020;30/08/2022;2020
18232920;485247208;RDB Clássico Administrado Trad.10 AHO QP COP;416428;Sul América Serviços De Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pós-estabelecido;Nacional;Co-participacão;Individual;Parcial com internação;Ativo;26/03/2020;26/03/2020;30/08/2022;2020
18387152;489260217;Executivo Bio Administrado Trad.10 AHO QP COP;416428;Sul América Serviços De Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pós-estabelecido;Nacional;Co-participacão;Individual;Parcial com internação;Ativo;09/07/2021;09/07/2021;30/08/2022;2021
18387182;489263211;Especial Bio Administrado Trad.10 AHO QP COP;416428;Sul América Serviços De Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pós-estabelecido;Nacional;Co-participacão;Individual;Parcial com internação;Ativo;09/07/2021;09/07/2021;30/08/2022;2021
18439713;490597211;Especial 500 Administrado Trad.10 AHO QP COP;416428;Sul América Serviços De Saúde S.A.;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pós-estabelecido;Nacional;Co-participacão;Individual;Parcial com internação;Ativo;18/11/2021;18/11/2021;30/08/2022;2021
18110054;482381198;SISTEMAS - NOVO PLUS;352586;Sistemas E Planos De Saúde Ltda.;Medicina De Grupo;Média;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;26/02/2019;26/02/2019;30/08/2022;2019
18379815;489101215;ESSENCIAL - APTO;352586;Sistemas E Planos De Saúde Ltda.;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Ausente;Individual;Ausente;Ativo;11/06/2021;11/06/2021;30/08/2022;2021
18325153;487473201;BETA EMPRESARIAL ESTADUAL;354783;Unimed Franca - Sociedade Cooperativa De Serviços Médicos E Hospitalares;Cooperativa Médica;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Individual;Ausente;Ativo;19/11/2020;19/11/2020;30/08/2022;2020
18278949;486246205;UNIMED PERSONAL ENFERMARIA;335690;Unimed Campinas - Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;21/07/2020;21/07/2020;30/08/2022;2020
18207261;484709201;EMPRESA R PARTICIPATIVO - FUNCIONÁRIOS;335690;Unimed Campinas - Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;10/01/2020;10/01/2020;30/08/2022;2020
18336694;487762204;UNIMED EMPRESA ENFERMARIA;335690;Unimed Campinas - Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;24/12/2020;24/12/2020;30/08/2022;2020
18388340;489290219;UNIMED EXECUTIVO ADESÃO;335690;Unimed Campinas - Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Ausente;Individual;Parcial sem internação;Ativo;14/07/2021;14/07/2021;30/08/2022;2021
18388534;489291217;UNIMED EXECUTIVO PARTICIPATIVO;335690;Unimed Campinas - Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Co-participacão;Individual;Parcial sem internação;Ativo;14/07/2021;14/07/2021;30/08/2022;2021
18427466;490136213;UNIMED EMPRESA PRO PARTICIPATIVO ENFERMARIA;335690;Unimed Campinas - Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;13/10/2021;13/10/2021;30/08/2022;2021
18435725;490442217;Unimed Individual Local;350346;Unimed Caceres Cooperativa De Trabalho Médico;Cooperativa Médica;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;05/11/2021;05/11/2021;30/08/2022;2021
18435736;490443215;Unimed Adesão Local;350346;Unimed Caceres Cooperativa De Trabalho Médico;Cooperativa Médica;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;05/11/2021;05/11/2021;30/08/2022;2021
18152529;483422194;SMILE 1000 RJ INDIVIDUAL / FAMILIAR;416525;Prima Vida Odontologia De Grupo Limitada;Odontologia De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;22/07/2019;22/07/2019;30/08/2022;2019
18298990;486787204;CLÁSSICO PA INDIVIDUAL/ FAMILIAR;416525;Prima Vida Odontologia De Grupo Limitada;Odontologia De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;10/09/2020;10/09/2020;30/08/2022;2020
18407185;489801210;CLÁSSICO AM COLETIVO POR ADESÃO;416525;Prima Vida Odontologia De Grupo Limitada;Odontologia De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;13/09/2021;13/09/2021;30/08/2022;2021
18188905;484348197;EMP.EXCLUSIVO PERNAMBUCO - APT						;402478;Oralclass Assistencia Médica E Odontologica Ltda.;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia + Odontológico;Ambulatorial + Hospitalar;1;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Suspenso;10/06/2022;05/11/2019;30/08/2022;2019
18250772;485629205;PREVENT/AL - AMB co-part;402478;Oralclass Assistencia Médica E Odontologica Ltda.;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Não se aplica;Ausente;Suspenso;10/06/2022;19/05/2020;30/08/2022;2020
18187283;484292198;SALUTE RETENÇÃO INDIVIDUAL/FAMILIAR ENF SEM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Coletiva;Ausente;Ativo;31/10/2019;31/10/2019;30/08/2022;2019
18187294;484293196;SALUTE RETENÇÃO INDIVIDUAL/FAMILIAR APTO SEM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Individual;Ausente;Ativo;31/10/2019;31/10/2019;30/08/2022;2019
18187305;484294194;SALUTE RETENÇÃO INDIVIDUAL/FAMILIAR APTO COM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Individual;Ausente;Ativo;31/10/2019;31/10/2019;30/08/2022;2019
18187325;484296191;SALUTE COLETIVO EMPRESARIAL APTO SEM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Individual;Ausente;Ativo;31/10/2019;31/10/2019;30/08/2022;2019
18187356;484299195;SALUTE COLETIVO POR ADESÃO ENF SEM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Coletiva;Ausente;Ativo;31/10/2019;31/10/2019;30/08/2022;2019
18187422;484305193;SALUTE INDIVIDUAL/FAMILIAR ENF COM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;31/10/2019;31/10/2019;30/08/2022;2019
18187463;484309196;SALUTE RETENÇÃO COLETIVO EMPRESARIAL ENF COM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;31/10/2019;31/10/2019;30/08/2022;2019
18183225;484182194;MULTIPLAN 19 INDIVIDUAL/FAMILIAR ENF C/COPARTICIPAÇÃO;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Co-participacão;Coletiva;Ausente;Ativo;14/10/2019;14/10/2019;30/08/2022;2019
18183247;484184191;UNIPLANO 19 INDIVIDUAL/FAMILIAR ENF S/COPARTICIPAÇÃO;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Coletiva;Ausente;Ativo;14/10/2019;14/10/2019;30/08/2022;2019
18275201;486202203;ESSENCIAL MAX COLETIVO EMPRESARIAL ENFERMARIA COM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;14/07/2020;14/07/2020;30/08/2022;2020
18180812;484132198;SALUTE MAX RETENÇÃO INDIVIDUAL/FAMILIAR APTO COM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Individual;Ausente;Ativo;07/10/2019;07/10/2019;30/08/2022;2019
18180855;484136191;SALUTE MAX RETENÇÃO COLETIVO EMPRESARIAL APTO COM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Individual;Ausente;Ativo;07/10/2019;07/10/2019;30/08/2022;2019
18180919;484142195;SALUTE MAX INDIVIDUAL/FAMILIAR ENF SEM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Coletiva;Ausente;Ativo;07/10/2019;07/10/2019;30/08/2022;2019
18180949;484145190;SALUTE MAX COLETIVO EMPRESARIAL ENF COM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;07/10/2019;07/10/2019;30/08/2022;2019
18286864;486419201;ESSENCIAL COLETIVO EMPRESARIAL SEM ACOMODAÇÃO SEM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;10/08/2020;10/08/2020;30/08/2022;2020
18394457;489377218;UNIPLANO 21 CE APTO SEM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Individual;Ausente;Ativo;22/07/2021;22/07/2021;30/08/2022;2021
18394540;489385219;UNIFÁCIL 21 CE ENF COM COPART ;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;22/07/2021;22/07/2021;30/08/2022;2021
18394582;489389211;UNIPLANO 21 CE ENF COM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;22/07/2021;22/07/2021;30/08/2022;2021
18394603;489391213;UNIPLANO 21 CA ENF SEM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Coletiva;Ausente;Ativo;22/07/2021;22/07/2021;30/08/2022;2021
18394614;489392211;UNIPLANO 21 CA APTO SEM COPART;317144;Unimed De Fortaleza Sociedade Cooperativa Médica Ltda.;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Individual;Ausente;Ativo;22/07/2021;22/07/2021;30/08/2022;2021
